ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
8418,20000.0,2,2,1,22
10388,120000.0,2,2,2,28
14507,80000.0,1,3,1,31
19377,240000.0,1,1,2,43
7056,320000.0,2,1,1,42
20963,70000.0,2,2,1,62
3484,140000.0,2,2,2,30
11234,300000.0,2,2,1,37
5423,80000.0,1,1,2,28
16052,300000.0,1,1,1,38
16005,150000.0,1,2,2,42
27780,260000.0,2,2,2,40
23349,50000.0,2,2,1,31
22484,270000.0,2,2,1,65
10853,110000.0,1,1,1,52
7275,300000.0,2,1,2,27
17324,130000.0,2,2,2,23
7147,260000.0,2,1,2,30
21666,470000.0,2,2,2,40
6545,280000.0,1,2,1,28
28730,330000.0,1,2,1,47
23543,240000.0,2,1,1,44
7144,140000.0,2,2,1,24
15150,240000.0,2,2,2,27
17692,60000.0,2,3,1,51
5471,50000.0,1,2,1,64
16381,300000.0,2,3,2,34
24498,300000.0,1,2,2,42
6804,200000.0,1,2,1,45
8351,170000.0,2,1,1,63
21605,230000.0,2,2,1,39
18642,20000.0,2,2,1,24
999,210000.0,2,2,1,40
28780,140000.0,1,1,2,33
22662,50000.0,1,3,1,53
1027,610000.0,1,3,2,29
23019,50000.0,1,1,2,27
26533,50000.0,2,2,1,41
21791,240000.0,2,2,1,34
20843,280000.0,2,2,1,27
23266,180000.0,2,1,2,28
19779,10000.0,1,2,2,46
1611,50000.0,1,2,2,24
1987,200000.0,2,2,2,34
3482,260000.0,2,1,2,30
15306,20000.0,1,2,1,37
5656,50000.0,2,1,2,24
23338,610000.0,2,1,2,43
16178,20000.0,1,2,2,31
6063,80000.0,2,2,1,32
15988,40000.0,1,1,2,26
14733,360000.0,1,1,1,49
19484,210000.0,1,2,1,31
25499,230000.0,1,1,2,39
26073,80000.0,2,3,1,52
2314,360000.0,1,2,1,31
10393,150000.0,1,2,2,28
8425,100000.0,2,3,2,50
549,30000.0,2,2,2,53
12285,270000.0,2,3,1,30
21228,360000.0,1,1,2,30
9357,20000.0,1,3,1,34
28522,110000.0,2,2,2,26
14376,60000.0,2,2,2,29
7181,500000.0,2,1,2,41
10030,50000.0,1,3,1,55
10254,50000.0,2,1,2,25
1637,120000.0,2,3,2,26
20157,500000.0,1,2,1,33
16649,70000.0,2,2,2,49
8641,100000.0,2,1,2,42
24069,300000.0,1,1,1,45
27614,110000.0,1,2,1,49
20441,90000.0,2,3,1,39
26930,170000.0,2,2,2,30
14874,50000.0,1,3,1,60
21331,30000.0,1,1,2,47
8370,60000.0,2,3,1,34
8538,140000.0,2,1,1,40
22988,30000.0,2,3,2,50
21309,500000.0,2,1,1,47
14133,30000.0,1,3,1,53
18068,220000.0,1,1,2,24
759,300000.0,2,2,1,39
24028,350000.0,1,1,2,34
22879,80000.0,1,2,2,31
10383,320000.0,2,2,1,33
23013,50000.0,1,2,1,38
23358,120000.0,1,1,2,32
8748,140000.0,2,1,3,48
28338,50000.0,2,2,2,30
26074,50000.0,1,2,1,39
5527,70000.0,1,2,2,42
235,80000.0,1,2,2,40
5623,300000.0,2,1,2,45
2318,210000.0,1,2,1,34
21880,230000.0,2,1,2,31
26695,110000.0,2,2,1,59
5190,200000.0,2,1,2,29
16245,170000.0,1,1,1,51
12238,200000.0,2,2,2,37
21262,50000.0,2,1,2,26
19756,130000.0,1,2,2,35
11377,280000.0,2,3,2,43
9880,130000.0,2,2,2,27
26468,180000.0,1,1,1,75
8135,20000.0,2,2,2,29
1486,270000.0,1,1,1,38
24951,490000.0,1,1,1,38
22015,90000.0,2,3,1,25
27179,60000.0,2,2,1,30
4811,260000.0,2,2,1,53
12415,130000.0,2,3,1,31
2384,50000.0,1,2,2,24
7532,30000.0,2,2,1,31
1692,20000.0,2,2,3,44
18416,180000.0,2,1,2,28
17685,620000.0,2,2,1,45
9279,410000.0,2,2,1,41
14479,400000.0,2,1,2,28
21532,150000.0,1,1,1,42
26692,100000.0,1,2,2,43
21812,30000.0,2,3,1,54
19658,250000.0,1,1,2,29
5032,20000.0,1,1,2,25
13242,50000.0,2,3,1,58
7313,310000.0,2,2,1,39
6232,20000.0,2,1,2,22
11817,50000.0,1,3,1,52
22278,80000.0,1,1,1,45
29350,100000.0,2,3,1,50
23184,80000.0,1,2,2,25
4104,30000.0,1,1,2,41
5577,280000.0,1,1,2,37
6964,280000.0,2,1,2,28
25495,110000.0,2,2,2,24
2363,50000.0,1,1,2,23
16071,20000.0,2,1,2,25
27088,60000.0,2,2,2,23
2434,500000.0,1,1,2,28
10607,30000.0,2,2,1,27
9089,300000.0,2,1,1,36
15842,230000.0,1,1,1,39
3051,140000.0,2,2,3,41
12482,390000.0,2,1,2,43
16591,360000.0,1,1,1,47
19492,130000.0,2,2,1,28
1333,420000.0,2,2,1,34
27932,280000.0,2,2,1,49
7152,210000.0,2,1,1,33
29061,250000.0,1,2,1,34
18234,260000.0,1,3,1,34
16448,80000.0,2,2,1,39
7359,110000.0,1,2,2,28
11538,140000.0,2,2,2,23
28892,240000.0,1,1,1,36
7272,50000.0,1,2,1,43
14005,160000.0,2,2,2,33
609,200000.0,2,3,2,53
8335,200000.0,2,2,1,31
1293,100000.0,2,3,1,60
10179,80000.0,2,2,2,29
3731,20000.0,1,3,2,28
16361,230000.0,1,2,1,41
13637,150000.0,2,1,2,33
8576,140000.0,1,1,2,34
5803,60000.0,2,2,2,23
21768,80000.0,2,3,1,65
3941,170000.0,2,2,1,26
19895,30000.0,1,2,1,53
3288,30000.0,1,3,2,26
13091,50000.0,2,2,1,34
1791,70000.0,1,2,1,38
6379,130000.0,2,2,2,23
22453,180000.0,2,3,1,32
19725,50000.0,2,2,1,40
23486,70000.0,1,1,1,42
4031,80000.0,2,2,2,33
7854,100000.0,1,3,1,55
10640,10000.0,1,3,3,54
21814,440000.0,2,1,1,53
15720,140000.0,2,3,2,23
26487,410000.0,2,1,2,31
22793,90000.0,2,1,2,27
24845,200000.0,2,2,1,28
1512,260000.0,1,1,2,36
10471,210000.0,1,2,1,53
27929,130000.0,1,2,1,38
1713,260000.0,2,3,1,41
15967,440000.0,2,2,2,40
1415,500000.0,1,1,1,47
10519,20000.0,1,3,2,26
26236,220000.0,1,1,2,29
24758,100000.0,1,2,2,26
4287,80000.0,1,2,2,23
9,210000.0,2,1,2,30
26605,170000.0,2,2,1,40
8513,280000.0,2,1,1,37
1188,100000.0,2,1,1,27
22321,120000.0,2,2,1,29
20597,110000.0,2,2,2,29
5613,60000.0,2,1,2,32
1054,50000.0,1,3,1,44
18829,70000.0,2,2,1,39
10648,170000.0,1,3,1,47
23473,80000.0,2,2,2,25
16639,380000.0,1,1,1,53
27395,180000.0,2,2,1,46
3169,130000.0,2,2,2,33
1772,60000.0,1,3,1,38
25162,360000.0,2,1,2,38
2782,40000.0,2,2,1,37
5072,10000.0,2,3,2,22
17269,50000.0,1,3,1,32
12273,180000.0,2,2,3,48
13198,20000.0,1,2,2,40
6767,160000.0,2,2,2,33
13255,200000.0,1,3,2,55
22982,80000.0,1,2,2,27
19371,210000.0,1,2,1,41
21514,180000.0,2,2,1,44
22676,280000.0,2,1,1,41
28515,150000.0,2,1,1,39
23370,110000.0,2,2,2,27
4139,130000.0,2,2,1,48
17105,60000.0,2,1,2,28
22353,300000.0,1,1,1,44
14427,80000.0,1,3,1,29
25569,150000.0,2,1,2,52
4786,150000.0,2,1,2,30
21588,200000.0,1,2,1,47
28158,20000.0,1,3,2,25
7953,120000.0,2,3,1,43
220,20000.0,1,2,1,36
10836,150000.0,2,1,2,28
26755,80000.0,2,1,1,29
2885,480000.0,1,1,2,49
12716,50000.0,2,3,1,52
22269,320000.0,2,1,1,34
4158,250000.0,1,2,2,26
6156,260000.0,1,1,1,51
19912,260000.0,2,1,2,30
21028,130000.0,1,2,2,42
21550,70000.0,1,1,2,28
2049,360000.0,2,2,1,58
14810,100000.0,1,2,1,28
17767,130000.0,1,3,1,34
7856,100000.0,2,2,1,34
4063,360000.0,2,1,1,39
27133,380000.0,2,1,1,45
11054,80000.0,2,3,1,50
4686,140000.0,2,2,2,27
2374,80000.0,1,2,1,30
27633,60000.0,2,2,2,25
4282,160000.0,1,3,2,42
8972,50000.0,2,3,1,55
17379,140000.0,1,2,2,26
22923,180000.0,1,1,2,35
3762,360000.0,2,1,1,48
15016,50000.0,2,3,1,45
1954,400000.0,1,1,2,39
12291,170000.0,2,2,1,34
29254,150000.0,1,1,1,40
22918,100000.0,1,1,1,63
4865,50000.0,1,2,2,31
29430,500000.0,2,5,1,32
7695,70000.0,1,3,1,40
29947,360000.0,1,2,2,33
23313,50000.0,2,1,1,35
23679,20000.0,1,3,2,24
6635,350000.0,2,1,2,31
12557,50000.0,1,2,1,30
8185,50000.0,2,3,1,40
7642,200000.0,1,1,2,27
22056,80000.0,1,2,2,42
26534,100000.0,2,2,2,35
25976,150000.0,1,1,1,31
1535,290000.0,1,1,2,43
16046,30000.0,1,1,2,31
17217,400000.0,1,1,1,44
15811,310000.0,1,2,2,33
20702,130000.0,2,3,1,34
11726,140000.0,2,2,1,46
9914,70000.0,2,1,1,38
6742,210000.0,2,2,1,49
14027,320000.0,2,1,2,32
16846,160000.0,2,2,1,39
25040,50000.0,1,2,2,22
13389,110000.0,1,2,2,35
13511,30000.0,2,5,2,46
13273,230000.0,2,2,2,29
19538,380000.0,1,1,1,57
13718,20000.0,1,3,2,55
6782,50000.0,2,2,2,31
4252,80000.0,2,3,1,52
2138,170000.0,2,1,1,50
18496,290000.0,1,1,2,36
5457,100000.0,2,3,2,56
11489,310000.0,2,1,1,35
19003,150000.0,2,3,1,39
2443,120000.0,2,2,1,28
15025,60000.0,2,2,2,24
2518,50000.0,2,3,1,44
15981,50000.0,2,1,1,42
5043,200000.0,1,3,2,27
13164,160000.0,2,1,1,28
2502,180000.0,2,2,1,38
29699,130000.0,1,1,1,51
27019,350000.0,1,1,2,27
5674,80000.0,1,2,1,37
18363,250000.0,2,2,1,38
15515,350000.0,2,1,1,43
4019,250000.0,1,1,2,31
27626,200000.0,1,2,2,44
4040,260000.0,2,1,2,31
11020,140000.0,2,1,2,25
24859,450000.0,1,3,1,39
2771,50000.0,2,3,3,46
23041,60000.0,2,2,2,28
14008,340000.0,2,2,2,39
25014,500000.0,2,2,1,66
7367,20000.0,2,2,2,39
27295,360000.0,1,1,2,29
6234,30000.0,2,2,1,42
4043,10000.0,2,2,2,21
3116,10000.0,2,1,2,23
28236,20000.0,2,2,1,29
22451,50000.0,1,3,2,44
18123,70000.0,1,3,1,46
25020,210000.0,1,1,2,40
8295,210000.0,2,2,2,25
26244,300000.0,2,1,2,28
23299,320000.0,2,2,2,29
8914,120000.0,2,1,2,26
25496,160000.0,2,1,2,31
20779,260000.0,1,3,1,39
8073,190000.0,2,1,1,35
25878,350000.0,1,1,1,70
19747,20000.0,1,3,2,53
7589,150000.0,2,2,1,37
17744,50000.0,1,2,2,26
2125,20000.0,1,2,1,39
25480,290000.0,2,1,2,29
3229,10000.0,2,2,1,41
16889,490000.0,2,2,1,38
1244,20000.0,1,1,2,23
5652,180000.0,2,2,1,27
607,470000.0,1,3,2,37
4033,60000.0,1,2,2,30
2435,230000.0,1,1,2,44
22167,330000.0,2,2,1,31
7614,80000.0,2,1,1,34
21682,250000.0,2,2,1,39
3877,20000.0,1,1,2,22
981,360000.0,2,2,2,34
708,20000.0,1,3,1,31
19568,290000.0,2,2,2,28
2532,280000.0,2,1,2,52
7260,20000.0,1,2,2,46
14661,200000.0,2,1,2,28
13570,150000.0,2,3,2,58
8545,360000.0,2,2,1,33
4522,30000.0,2,2,1,33
28547,220000.0,2,1,2,27
27810,430000.0,1,1,2,29
24759,270000.0,1,3,2,32
9525,240000.0,2,1,2,29
25419,80000.0,2,2,1,26
15314,310000.0,2,2,2,26
9592,80000.0,2,2,2,25
29950,150000.0,2,2,2,27
5262,440000.0,2,2,2,27
7276,50000.0,1,3,2,25
1087,360000.0,1,3,1,49
7452,190000.0,1,2,1,44
20125,50000.0,1,3,1,45
9087,70000.0,1,2,2,47
4135,80000.0,1,1,2,25
21618,250000.0,2,2,1,35
27661,210000.0,2,1,2,33
9667,240000.0,2,1,2,29
293,130000.0,2,1,2,26
22212,20000.0,2,2,1,34
9046,50000.0,1,2,2,28
12098,280000.0,1,1,2,35
3000,80000.0,2,2,2,23
5144,310000.0,2,2,2,24
3880,140000.0,1,3,1,54
12932,340000.0,2,1,1,27
20580,140000.0,2,1,2,28
20684,20000.0,1,1,2,23
18461,30000.0,2,2,1,23
25256,360000.0,2,1,1,57
25558,20000.0,1,1,2,29
19661,30000.0,2,2,1,24
27801,360000.0,2,2,2,36
27988,80000.0,1,4,2,23
3516,30000.0,1,2,1,39
6602,50000.0,2,2,1,37
12832,80000.0,1,3,2,40
8297,260000.0,1,1,2,33
13567,230000.0,2,1,2,26
6700,200000.0,1,1,3,45
14301,10000.0,1,1,2,30
14814,150000.0,2,1,2,32
12853,130000.0,2,2,1,50
15726,120000.0,2,3,2,50
17924,360000.0,1,1,2,33
12995,80000.0,2,3,0,37
29479,100000.0,2,1,2,31
11272,50000.0,2,2,2,22
19852,20000.0,2,2,2,22
22504,30000.0,1,2,2,28
18849,50000.0,2,2,2,36
22936,400000.0,2,2,2,43
21548,200000.0,1,1,2,27
5024,150000.0,2,4,2,30
22833,10000.0,2,2,2,22
15552,80000.0,2,3,1,50
19491,80000.0,2,2,2,22
1037,360000.0,1,1,1,44
14150,20000.0,2,2,2,28
1154,90000.0,1,2,1,58
14287,210000.0,2,1,2,31
15906,50000.0,2,1,2,28
17017,140000.0,1,2,2,29
17908,300000.0,2,3,2,29
19177,110000.0,1,1,2,28
1174,20000.0,2,2,1,40
10779,80000.0,1,3,2,32
21334,170000.0,2,3,2,44
10379,140000.0,2,2,1,37
10414,60000.0,1,3,1,49
19236,140000.0,2,2,1,39
16573,60000.0,2,2,1,32
2506,180000.0,2,2,2,29
434,20000.0,1,2,1,37
2441,140000.0,2,2,1,37
25408,260000.0,2,2,1,40
21253,90000.0,2,6,2,49
450,60000.0,1,1,2,30
21067,430000.0,2,1,2,29
9394,170000.0,2,2,2,29
6403,90000.0,2,2,2,25
24753,50000.0,1,3,2,54
5063,120000.0,2,1,1,42
17975,60000.0,2,1,2,30
29228,260000.0,1,1,2,34
9245,260000.0,2,2,1,34
12541,120000.0,2,2,1,33
11277,500000.0,1,1,1,47
13046,300000.0,2,2,1,48
28101,120000.0,2,2,1,46
14695,350000.0,1,1,2,34
15412,260000.0,1,2,1,46
21982,50000.0,2,1,2,24
4750,100000.0,2,1,2,30
27638,110000.0,2,2,1,25
15664,60000.0,1,3,1,39
18217,250000.0,2,2,2,25
17065,260000.0,1,1,2,37
27796,50000.0,2,1,2,23
10777,240000.0,2,2,1,36
5363,260000.0,2,1,1,42
14553,260000.0,2,1,1,42
17664,50000.0,2,2,2,30
10341,140000.0,2,3,2,24
22829,10000.0,2,2,2,24
26142,100000.0,1,2,2,26
14760,230000.0,2,1,2,28
9917,80000.0,2,1,2,27
4604,60000.0,1,1,2,27
4320,120000.0,1,3,1,54
24423,110000.0,2,3,1,55
8597,360000.0,2,2,3,42
20522,240000.0,2,3,1,55
12216,210000.0,1,2,2,29
27848,370000.0,1,2,2,33
3610,280000.0,2,2,1,44
22652,150000.0,2,2,1,42
3344,230000.0,2,2,1,30
22466,50000.0,2,2,2,25
21211,30000.0,2,2,1,36
19376,200000.0,1,1,1,36
13146,150000.0,2,1,1,34
915,60000.0,2,1,2,30
1668,360000.0,1,2,2,29
22125,50000.0,2,2,2,23
17886,260000.0,1,3,1,49
368,150000.0,2,2,2,32
5394,50000.0,1,2,1,36
26905,50000.0,2,1,2,30
5993,370000.0,1,2,2,39
822,50000.0,2,2,1,41
12530,200000.0,2,2,2,31
9995,320000.0,1,1,1,37
14467,500000.0,1,1,1,54
20195,360000.0,2,2,2,40
11891,240000.0,1,2,1,44
27968,130000.0,2,2,2,23
11493,80000.0,2,3,1,40
7219,20000.0,1,3,2,49
12395,80000.0,2,1,2,23
13942,80000.0,1,2,2,59
6485,250000.0,2,1,2,35
9690,30000.0,2,3,2,23
13557,500000.0,1,1,1,46
7682,150000.0,1,2,2,28
11091,90000.0,2,2,2,42
18101,130000.0,1,1,2,46
11391,50000.0,2,2,1,38
8078,20000.0,2,2,2,26
10859,360000.0,2,3,2,38
26150,50000.0,1,3,1,46
18384,340000.0,1,2,1,40
10409,230000.0,2,3,3,48
19170,120000.0,2,1,2,26
4339,60000.0,2,1,2,25
26724,80000.0,1,1,2,26
28253,100000.0,1,3,1,35
16443,70000.0,1,1,2,51
8455,180000.0,2,1,1,36
24243,90000.0,2,3,1,44
27169,200000.0,2,1,2,34
24401,80000.0,2,2,1,40
5058,90000.0,1,2,2,29
26350,10000.0,1,2,2,34
10749,240000.0,1,1,1,38
23783,330000.0,1,2,1,34
22449,10000.0,1,1,2,27
3236,30000.0,2,3,1,44
25247,210000.0,2,1,1,44
18550,20000.0,2,2,2,44
27372,180000.0,1,3,2,44
10047,240000.0,2,1,2,46
16058,160000.0,1,1,2,28
2922,220000.0,2,2,1,41
17974,290000.0,2,2,2,25
11122,160000.0,2,3,1,44
14000,70000.0,2,1,2,28
17669,520000.0,1,2,1,34
6155,180000.0,2,1,1,39
24337,20000.0,1,2,2,23
5775,210000.0,2,1,2,32
6333,20000.0,2,2,2,22
18026,120000.0,2,1,2,33
23618,80000.0,1,2,2,25
11863,180000.0,1,2,2,43
25285,60000.0,2,2,1,50
16279,180000.0,1,1,1,48
15378,360000.0,2,2,1,33
18624,130000.0,2,2,1,33
17013,100000.0,2,2,1,38
15747,350000.0,2,1,1,44
6365,20000.0,2,2,1,43
24043,160000.0,2,3,1,46
21653,280000.0,2,1,2,29
28246,130000.0,2,3,2,24
22116,200000.0,2,2,1,42
6677,80000.0,2,2,2,31
3528,500000.0,1,1,1,35
28219,80000.0,2,1,1,35
3933,10000.0,1,2,2,30
17122,300000.0,2,1,1,36
21464,10000.0,2,2,2,37
18993,100000.0,1,1,2,32
23085,360000.0,2,1,2,29
14502,340000.0,1,2,1,53
20809,260000.0,2,2,2,33
9970,200000.0,1,1,3,50
769,50000.0,1,2,1,45
13978,130000.0,2,3,1,39
14295,330000.0,1,2,1,42
27763,250000.0,1,1,1,53
3534,440000.0,2,2,1,47
26641,130000.0,1,3,2,54
22277,90000.0,1,2,1,42
11487,310000.0,1,2,1,34
12376,220000.0,2,2,2,47
11065,100000.0,1,3,1,40
1318,200000.0,1,3,2,30
11977,80000.0,2,1,2,27
26596,230000.0,2,1,1,43
27390,60000.0,2,2,1,24
28679,100000.0,2,1,1,29
19245,40000.0,2,3,1,44
3364,50000.0,1,3,1,54
1061,40000.0,2,2,1,28
4844,500000.0,1,1,2,36
16197,50000.0,1,3,2,30
17411,360000.0,2,1,1,31
22474,20000.0,1,3,1,36
19214,120000.0,2,1,2,35
27823,150000.0,2,2,1,33
12948,210000.0,1,1,2,31
265,240000.0,2,2,2,31
24473,150000.0,2,2,2,29
13307,100000.0,2,1,2,27
225,160000.0,2,2,2,27
24821,50000.0,2,2,1,39
19777,30000.0,1,3,2,45
8221,20000.0,1,2,2,29
8264,140000.0,2,2,1,48
27628,60000.0,2,2,1,32
3915,80000.0,2,2,1,36
8730,360000.0,1,3,1,35
2982,160000.0,1,5,1,28
17204,240000.0,2,1,1,45
9238,110000.0,2,3,1,27
25545,150000.0,2,2,1,31
19267,200000.0,2,1,1,26
24560,290000.0,2,1,1,51
19220,50000.0,2,2,2,26
17826,50000.0,2,3,2,22
20339,500000.0,1,1,2,29
7713,10000.0,1,2,2,54
2953,140000.0,2,1,2,31
28866,50000.0,2,3,1,42
11939,180000.0,2,3,1,41
10078,150000.0,2,1,2,26
24959,200000.0,2,3,1,44
5475,230000.0,2,2,1,27
23797,220000.0,2,1,1,45
22890,470000.0,2,2,1,35
16922,80000.0,2,2,2,22
19066,80000.0,2,3,1,27
19978,210000.0,2,2,1,54
11686,140000.0,2,2,1,52
10878,100000.0,1,2,2,27
7381,20000.0,2,3,1,35
11056,210000.0,1,2,1,42
10697,30000.0,2,3,2,26
3584,80000.0,1,3,1,55
10156,30000.0,2,3,2,24
29308,110000.0,2,2,1,30
14590,50000.0,1,3,1,38
1607,120000.0,2,1,1,35
21077,90000.0,2,2,2,24
5504,50000.0,1,2,2,41
17978,40000.0,2,2,1,30
9269,230000.0,1,2,2,31
27052,100000.0,2,2,2,34
19972,360000.0,2,2,1,43
27320,60000.0,1,2,2,26
66,240000.0,1,1,2,35
17575,360000.0,1,1,2,40
24452,200000.0,1,3,1,38
18894,360000.0,2,3,2,39
28208,500000.0,2,2,2,32
20631,200000.0,2,5,2,29
25274,300000.0,1,3,1,31
2099,100000.0,1,2,2,39
22226,230000.0,1,1,1,39
16907,50000.0,2,3,2,55
14118,400000.0,2,2,2,37
8890,150000.0,2,3,2,23
1019,300000.0,2,1,2,28
13153,160000.0,2,2,0,41
26741,110000.0,2,2,2,29
28391,240000.0,1,1,2,28
16784,20000.0,2,3,1,25
9442,20000.0,2,2,2,25
16409,50000.0,2,3,1,48
27849,100000.0,1,1,2,29
13763,50000.0,2,3,1,52
20287,360000.0,2,1,2,33
853,500000.0,2,1,2,38
2300,220000.0,2,1,1,44
15423,160000.0,1,1,2,27
17391,420000.0,2,1,1,46
11714,140000.0,2,1,2,24
7891,280000.0,1,1,1,50
14179,260000.0,2,2,2,40
13463,50000.0,2,3,1,24
4583,360000.0,2,1,1,50
18542,130000.0,2,2,1,47
17663,90000.0,2,1,2,26
14623,160000.0,1,3,2,38
10103,70000.0,2,2,2,22
25707,200000.0,1,2,2,29
10071,320000.0,1,2,2,36
20422,180000.0,1,1,2,27
6075,330000.0,2,2,1,31
4615,80000.0,2,3,1,53
10325,60000.0,2,2,1,35
910,160000.0,1,1,2,26
28658,250000.0,1,2,2,42
24823,220000.0,2,1,1,33
8446,230000.0,2,2,2,27
22794,150000.0,2,3,2,35
7300,340000.0,2,1,1,62
6652,170000.0,1,1,1,45
12775,120000.0,2,2,1,28
19321,190000.0,1,1,1,54
27710,50000.0,1,2,2,27
7349,180000.0,2,1,2,25
27361,160000.0,1,1,1,41
27486,180000.0,2,2,2,32
21257,50000.0,1,2,2,39
27702,360000.0,1,1,2,30
26712,220000.0,2,3,2,27
11021,210000.0,2,1,1,34
14517,120000.0,2,3,1,50
12016,300000.0,2,1,2,25
27034,180000.0,1,1,2,37
13921,150000.0,2,3,2,23
7504,50000.0,2,3,2,22
13964,110000.0,1,3,2,37
6383,80000.0,1,2,2,25
10339,30000.0,2,2,2,41
29714,210000.0,2,1,1,36
23987,50000.0,1,2,1,64
16765,30000.0,1,3,2,49
8617,80000.0,1,1,2,23
25048,250000.0,2,1,2,36
10867,440000.0,2,2,1,32
10222,200000.0,2,1,2,26
18972,280000.0,2,2,2,29
2676,50000.0,2,3,1,25
20382,80000.0,2,1,2,23
21060,50000.0,2,2,2,43
25010,170000.0,2,1,2,35
10262,20000.0,2,1,2,54
13361,20000.0,2,1,2,25
9987,240000.0,2,4,1,43
11652,50000.0,1,2,2,42
23328,170000.0,1,2,2,42
21713,360000.0,2,1,2,37
18950,30000.0,2,3,1,46
7220,20000.0,2,1,2,30
3710,150000.0,1,2,1,27
13480,240000.0,1,3,2,42
11117,250000.0,2,2,1,44
5167,500000.0,1,3,2,31
27896,200000.0,1,1,2,24
26020,30000.0,2,2,2,25
5380,240000.0,2,2,1,28
12554,210000.0,2,1,1,40
4645,410000.0,1,2,1,45
17845,90000.0,2,1,2,24
13996,50000.0,2,2,1,28
26667,60000.0,2,2,2,22
22922,160000.0,2,2,2,39
12595,200000.0,1,3,1,33
18081,150000.0,2,1,2,28
18061,120000.0,2,2,2,43
23413,140000.0,2,1,1,56
22509,60000.0,2,2,1,35
29721,270000.0,2,2,1,42
19206,20000.0,1,3,2,48
16163,280000.0,2,2,1,49
11223,50000.0,2,2,2,49
26092,200000.0,2,2,2,35
10815,290000.0,2,2,2,54
7868,140000.0,1,2,2,43
10394,50000.0,2,3,1,53
168,180000.0,2,1,2,28
15427,200000.0,2,2,1,51
23396,160000.0,2,2,1,31
7934,180000.0,2,1,2,29
21503,150000.0,2,1,2,30
19955,30000.0,2,1,2,24
24207,200000.0,1,1,2,38
17963,50000.0,1,2,2,48
4537,400000.0,1,1,1,66
27118,290000.0,2,2,2,26
3009,150000.0,2,2,2,43
15749,10000.0,2,3,2,53
24096,100000.0,1,2,2,45
9543,140000.0,1,2,1,29
18291,60000.0,2,2,2,21
23825,40000.0,1,2,2,27
17129,280000.0,2,1,2,28
3682,20000.0,2,2,1,23
9725,50000.0,2,3,1,33
14443,90000.0,2,3,3,51
26168,150000.0,1,3,1,50
26549,50000.0,2,2,2,35
28325,130000.0,2,2,1,41
548,40000.0,2,2,2,25
18079,50000.0,1,2,1,35
29298,140000.0,2,2,1,49
13561,240000.0,1,2,1,33
28135,230000.0,2,2,1,38
16016,100000.0,1,1,1,44
27803,200000.0,1,3,1,43
3663,230000.0,2,2,2,28
2311,100000.0,1,2,2,50
25612,80000.0,1,2,1,26
6080,70000.0,2,1,2,25
25922,480000.0,1,1,1,49
12766,130000.0,1,1,2,30
23557,20000.0,2,2,2,22
28878,220000.0,1,2,2,26
20320,100000.0,2,2,2,26
12547,50000.0,2,1,2,23
23530,100000.0,2,2,1,47
22855,90000.0,2,3,1,41
9426,200000.0,1,2,1,44
12458,180000.0,2,1,1,42
23655,80000.0,1,2,2,29
7909,390000.0,1,1,2,41
1929,160000.0,2,2,2,41
14739,500000.0,1,3,2,30
26100,40000.0,1,1,1,34
9225,160000.0,1,2,1,59
18857,140000.0,1,1,1,57
12,10000.0,2,2,2,24
8052,210000.0,2,1,1,42
18096,180000.0,2,2,1,33
18274,80000.0,2,2,2,25
11415,360000.0,2,2,1,35
4742,80000.0,2,3,1,41
6489,30000.0,1,2,2,28
20294,190000.0,2,3,2,46
15164,150000.0,2,2,1,26
22544,130000.0,2,2,2,23
4967,150000.0,2,1,1,38
16477,50000.0,2,3,1,42
28597,100000.0,2,1,1,33
13576,110000.0,2,2,2,36
3150,110000.0,2,1,1,32
4657,10000.0,1,3,1,51
2745,230000.0,2,2,2,24
22454,280000.0,2,1,1,41
6781,460000.0,1,1,1,40
23178,500000.0,2,2,2,39
20159,420000.0,2,2,1,41
12150,250000.0,2,2,2,31
6615,150000.0,2,2,2,28
9622,230000.0,2,1,1,32
28580,80000.0,1,2,2,25
16077,100000.0,1,4,2,29
18881,400000.0,2,2,1,45
22860,490000.0,2,2,1,31
25273,80000.0,1,2,1,54
17483,180000.0,2,2,1,34
23140,500000.0,2,2,1,39
12894,280000.0,1,1,2,29
16776,90000.0,2,2,2,25
26589,320000.0,2,2,1,30
20760,80000.0,2,1,2,25
812,50000.0,2,2,1,31
23656,430000.0,2,1,2,42
9869,220000.0,2,3,2,43
17183,200000.0,2,1,1,28
22824,230000.0,1,1,2,45
23270,20000.0,1,2,2,23
6891,200000.0,2,3,1,41
21429,130000.0,2,2,1,30
320,180000.0,2,1,2,30
18536,210000.0,2,2,2,35
13196,290000.0,1,2,1,44
13597,160000.0,2,2,2,27
25717,50000.0,2,1,1,46
16664,330000.0,2,1,2,27
28456,30000.0,2,2,2,22
27071,500000.0,2,1,2,36
11675,290000.0,2,1,1,36
23429,80000.0,2,3,1,37
14406,240000.0,1,2,2,29
10244,110000.0,1,1,2,29
22122,30000.0,1,2,1,42
4903,50000.0,1,3,1,55
11887,290000.0,1,1,1,32
25897,480000.0,1,2,1,44
266,90000.0,2,1,2,31
17112,30000.0,2,2,2,40
18002,20000.0,2,1,2,25
22790,20000.0,2,2,2,53
29552,360000.0,2,1,2,29
25123,240000.0,2,2,1,34
6057,500000.0,2,1,1,39
14729,110000.0,2,2,1,40
