ID,MONTH,PAY,BILL_AMT,PAY_AMT
3763,JANUARY,0.0,273018.0,11000.0
29518,JUNE,0.0,15376.0,3200.0
29518,MAY,0.0,18010.0,0.0
29518,APRIL,2.0,17428.0,1500.0
29518,MARCH,2.0,18338.0,0.0
29518,FEBRUARY,2.0,17905.0,1650.0
29518,JANUARY,2.0,19104.0,0.0
29511,JUNE,0.0,48481.0,2313.0
29511,MAY,0.0,48526.0,2313.0
29511,APRIL,0.0,50056.0,2082.0
29511,MARCH,0.0,49735.0,677.0
29511,FEBRUARY,0.0,14240.0,890.0
29511,JANUARY,-1.0,890.0,14441.0
3983,JUNE,2.0,85814.0,8500.0
3983,MAY,2.0,91999.0,2200.0
3983,APRIL,2.0,91803.0,5000.0
3983,MARCH,2.0,94376.0,3700.0
3983,FEBRUARY,2.0,96409.0,3400.0
3983,JANUARY,2.0,98072.0,4000.0
21721,JUNE,0.0,91275.0,4500.0
21721,MAY,0.0,93357.0,4100.0
21721,APRIL,0.0,94938.0,2612.0
21721,MARCH,0.0,79368.0,2666.0
21721,FEBRUARY,0.0,74778.0,2700.0
21721,JANUARY,0.0,75996.0,2659.0
3210,JUNE,0.0,50536.0,1200.0
3210,MAY,0.0,9853.0,4000.0
3210,APRIL,0.0,11353.0,2000.0
3210,MARCH,0.0,12143.0,2000.0
3210,FEBRUARY,0.0,11753.0,1000.0
3210,JANUARY,0.0,11922.0,1000.0
16090,JUNE,0.0,33346.0,5448.0
16090,MAY,0.0,37902.0,5542.0
16090,APRIL,0.0,42496.0,4500.0
16090,MARCH,0.0,45954.0,5465.0
16090,FEBRUARY,0.0,51419.0,4500.0
16090,JANUARY,0.0,55919.0,5662.0
15715,JUNE,0.0,19091.0,1400.0
15715,MAY,0.0,20179.0,1352.0
15715,APRIL,0.0,21190.0,1000.0
15715,MARCH,0.0,21838.0,1000.0
15715,FEBRUARY,0.0,22485.0,1000.0
15715,JANUARY,0.0,23110.0,1000.0
19040,JUNE,0.0,47819.0,2200.0
19040,MAY,0.0,48947.0,2500.0
19040,APRIL,0.0,50330.0,2000.0
19040,MARCH,0.0,50894.0,2100.0
19040,FEBRUARY,0.0,52175.0,2500.0
19040,JANUARY,0.0,53652.0,2200.0
26364,JUNE,0.0,195038.0,7509.0
26364,MAY,0.0,189067.0,5573.0
26364,APRIL,0.0,180389.0,4309.0
26364,MARCH,0.0,137030.0,4239.0
26364,FEBRUARY,0.0,129222.0,5142.0
26364,JANUARY,0.0,122229.0,2856.0
28833,JUNE,0.0,22634.0,1385.0
28833,MAY,0.0,23638.0,1440.0
28833,APRIL,0.0,24689.0,4560.0
28833,MARCH,0.0,28809.0,2001.0
28833,FEBRUARY,2.0,30052.0,1.0
28833,JANUARY,2.0,29057.0,1228.0
10628,JUNE,-1.0,6369.0,5830.0
10628,MAY,-1.0,5830.0,7254.0
10628,APRIL,-1.0,7254.0,7164.0
10628,MARCH,-1.0,7164.0,4675.0
10628,FEBRUARY,-1.0,4576.0,5792.0
10628,JANUARY,-1.0,5792.0,5196.0
15861,JUNE,0.0,92929.0,5000.0
15861,MAY,0.0,95471.0,5000.0
15861,APRIL,0.0,98569.0,1251.0
15861,MARCH,0.0,48695.0,6000.0
15861,FEBRUARY,0.0,54444.0,0.0
15861,JANUARY,2.0,4948.0,1500.0
16750,JUNE,-1.0,1409.0,0.0
16750,MAY,2.0,864.0,0.0
16750,APRIL,2.0,0.0,0.0
16750,MARCH,-2.0,0.0,0.0
16750,FEBRUARY,-2.0,0.0,0.0
16750,JANUARY,-2.0,0.0,0.0
234,JUNE,0.0,209263.0,7127.0
234,MAY,0.0,199834.0,7335.0
234,APRIL,0.0,200957.0,8871.0
234,MARCH,0.0,205454.0,8055.0
234,FEBRUARY,0.0,205710.0,8426.0
234,JANUARY,0.0,210115.0,5208.0
14451,JUNE,2.0,58501.0,2300.0
14451,MAY,0.0,59225.0,2578.0
14451,APRIL,0.0,59592.0,2039.0
14451,MARCH,0.0,58654.0,2088.0
14451,FEBRUARY,0.0,58664.0,2767.0
14451,JANUARY,0.0,59323.0,1750.0
13023,JUNE,-2.0,-30.0,2230.0
13023,MAY,-2.0,2200.0,5643.0
13023,APRIL,-2.0,5643.0,2298.0
13023,MARCH,-2.0,2285.0,1502.0
13023,FEBRUARY,-2.0,1498.0,3101.0
13023,JANUARY,-2.0,3092.0,2959.0
1059,JUNE,0.0,22909.0,0.0
1059,MAY,0.0,0.0,0.0
1059,APRIL,-2.0,0.0,0.0
1059,MARCH,-2.0,0.0,0.0
1059,FEBRUARY,-2.0,0.0,0.0
1059,JANUARY,-2.0,0.0,0.0
19102,JUNE,-2.0,0.0,0.0
19102,MAY,-2.0,0.0,0.0
19102,APRIL,-2.0,0.0,0.0
19102,MARCH,-2.0,0.0,0.0
19102,FEBRUARY,-2.0,0.0,0.0
19102,JANUARY,-2.0,0.0,0.0
16174,JUNE,0.0,5716.0,0.0
16174,MAY,0.0,0.0,105082.0
16174,APRIL,-1.0,105082.0,4172.0
16174,MARCH,0.0,105908.0,3408.0
16174,FEBRUARY,0.0,98380.0,3489.0
16174,JANUARY,0.0,93649.0,5295.0
15616,JUNE,0.0,93039.0,4500.0
15616,MAY,0.0,81169.0,4100.0
15616,APRIL,0.0,82800.0,67606.0
15616,MARCH,0.0,107986.0,4100.0
15616,FEBRUARY,0.0,99627.0,3100.0
15616,JANUARY,0.0,80610.0,2861.0
3436,JUNE,-2.0,398.0,958.0
3436,MAY,-1.0,954.0,0.0
3436,APRIL,-1.0,0.0,170.0
3436,MARCH,-1.0,170.0,0.0
3436,FEBRUARY,0.0,170.0,0.0
3436,JANUARY,0.0,0.0,0.0
26462,JUNE,0.0,29628.0,1460.0
26462,MAY,0.0,29253.0,1560.0
26462,APRIL,0.0,28342.0,2000.0
26462,MARCH,0.0,28282.0,3077.0
26462,FEBRUARY,0.0,30118.0,804.0
26462,JANUARY,0.0,24584.0,761.0
18001,JUNE,-1.0,1198.0,4660.0
18001,MAY,-1.0,4656.0,2000.0
18001,APRIL,-1.0,1516.0,0.0
18001,MARCH,-1.0,-660.0,2200.0
18001,FEBRUARY,-1.0,249.0,1500.0
18001,JANUARY,-1.0,-427.0,1400.0
20359,JUNE,2.0,20052.0,59872.0
20359,MAY,2.0,79532.0,2200.0
20359,APRIL,3.0,79872.0,2700.0
20359,MARCH,3.0,80662.0,2000.0
20359,FEBRUARY,3.0,80740.0,4000.0
20359,JANUARY,2.0,83275.0,2200.0
23243,JUNE,-1.0,3237.0,5389.0
23243,MAY,-1.0,5365.0,8276.0
23243,APRIL,-1.0,8263.0,14075.0
23243,MARCH,-1.0,14054.0,15022.0
23243,FEBRUARY,0.0,22071.0,3012.0
23243,JANUARY,0.0,20506.0,3018.0
15991,JUNE,-1.0,390.0,780.0
15991,MAY,-1.0,780.0,0.0
15991,APRIL,2.0,780.0,0.0
15991,MARCH,2.0,0.0,0.0
15991,FEBRUARY,-2.0,0.0,0.0
15991,JANUARY,-2.0,0.0,0.0
29022,JUNE,2.0,203101.0,311.0
29022,MAY,2.0,185384.0,38024.0
29022,APRIL,0.0,149839.0,8105.0
29022,MARCH,0.0,142404.0,10117.0
29022,FEBRUARY,0.0,120918.0,37.0
29022,JANUARY,2.0,87005.0,5264.0
15246,JUNE,0.0,76918.0,4103.0
15246,MAY,0.0,41773.0,1427.0
15246,APRIL,0.0,31180.0,600.0
15246,MARCH,0.0,19507.0,1200.0
15246,FEBRUARY,0.0,18169.0,2500.0
15246,JANUARY,0.0,18533.0,18000.0
6821,JUNE,0.0,6825.0,2015.0
6821,MAY,0.0,4094.0,3000.0
6821,APRIL,0.0,4268.0,3000.0
6821,MARCH,0.0,5423.0,1000.0
6821,FEBRUARY,0.0,6423.0,1814.0
6821,JANUARY,0.0,7404.0,3000.0
29386,JUNE,0.0,23268.0,1215.0
29386,MAY,0.0,16603.0,1001.0
29386,APRIL,0.0,8651.0,502.0
29386,MARCH,0.0,500.0,29468.0
29386,FEBRUARY,-1.0,29468.0,1201.0
29386,JANUARY,0.0,30201.0,1000.0
21081,JUNE,1.0,62550.0,10000.0
21081,MAY,1.0,0.0,10000.0
21081,APRIL,-1.0,10000.0,18150.0
21081,MARCH,-1.0,18150.0,7490.0
21081,FEBRUARY,-1.0,7490.0,7490.0
21081,JANUARY,-1.0,7490.0,7490.0
16986,JUNE,0.0,99415.0,4600.0
16986,MAY,0.0,101507.0,3478.0
16986,APRIL,0.0,99511.0,3461.0
16986,MARCH,0.0,99813.0,3461.0
16986,FEBRUARY,0.0,95816.0,3684.0
16986,JANUARY,0.0,96884.0,3510.0
22716,JUNE,2.0,95.0,6.0
22716,MAY,2.0,-6.0,0.0
22716,APRIL,-2.0,-6.0,1223.0
22716,MARCH,-2.0,1217.0,1276.0
22716,FEBRUARY,-2.0,1055.0,0.0
22716,JANUARY,-2.0,176.0,1190.0
24742,JUNE,3.0,48522.0,3754.0
24742,MAY,2.0,50955.0,1.0
24742,APRIL,2.0,29516.0,1070.0
24742,MARCH,0.0,29742.0,1030.0
24742,FEBRUARY,0.0,29898.0,863.0
24742,JANUARY,0.0,24883.0,654.0
25400,JUNE,-1.0,23037.0,0.0
25400,MAY,2.0,22260.0,0.0
25400,APRIL,2.0,0.0,0.0
25400,MARCH,-2.0,0.0,0.0
25400,FEBRUARY,-2.0,0.0,0.0
25400,JANUARY,-2.0,0.0,0.0
2542,JUNE,0.0,41891.0,1781.0
2542,MAY,0.0,33849.0,2016.0
2542,APRIL,0.0,30220.0,1450.0
2542,MARCH,0.0,30235.0,1314.0
2542,FEBRUARY,0.0,28979.0,814.0
2542,JANUARY,0.0,23593.0,978.0
3386,JUNE,1.0,36472.0,0.0
3386,MAY,2.0,33947.0,5035.0
3386,APRIL,0.0,35518.0,5000.0
3386,MARCH,0.0,30564.0,900.0
3386,FEBRUARY,0.0,21849.0,10000.0
3386,JANUARY,0.0,25168.0,7000.0
25620,JUNE,0.0,290122.0,7100.0
25620,MAY,0.0,274868.0,7500.0
25620,APRIL,0.0,280828.0,7500.0
25620,MARCH,0.0,286702.0,8000.0
25620,FEBRUARY,0.0,293038.0,8000.0
25620,JANUARY,0.0,299317.0,4500.0
29209,JUNE,2.0,390409.0,15353.0
29209,MAY,0.0,369065.0,14219.0
29209,APRIL,0.0,375150.0,15022.0
29209,MARCH,0.0,383319.0,29000.0
29209,FEBRUARY,0.0,385813.0,0.0
29209,JANUARY,2.0,365587.0,27000.0
17052,JUNE,0.0,234312.0,9454.0
17052,MAY,0.0,231407.0,10128.0
17052,APRIL,0.0,233781.0,8012.0
17052,MARCH,0.0,220150.0,6500.0
17052,FEBRUARY,0.0,190170.0,7000.0
17052,JANUARY,0.0,194018.0,7000.0
16707,JUNE,1.0,9915.0,0.0
16707,MAY,2.0,9607.0,2468.0
16707,APRIL,2.0,11913.0,1100.0
16707,MARCH,2.0,12518.0,0.0
16707,FEBRUARY,2.0,12022.0,500.0
16707,JANUARY,0.0,12179.0,600.0
15438,JUNE,-2.0,730.0,4426.0
15438,MAY,-2.0,4426.0,820.0
15438,APRIL,-2.0,820.0,0.0
15438,MARCH,-2.0,0.0,2653.0
15438,FEBRUARY,-2.0,2653.0,0.0
15438,JANUARY,-2.0,0.0,0.0
19621,JUNE,1.0,0.0,2500.0
19621,MAY,-1.0,2500.0,2500.0
19621,APRIL,-1.0,2500.0,0.0
19621,MARCH,-2.0,0.0,0.0
19621,FEBRUARY,-2.0,0.0,0.0
19621,JANUARY,-2.0,0.0,0.0
2567,JUNE,2.0,8160.0,1327.0
2567,MAY,2.0,9197.0,1000.0
2567,APRIL,2.0,9895.0,2000.0
2567,MARCH,0.0,11420.0,1500.0
2567,FEBRUARY,0.0,12723.0,2000.0
2567,JANUARY,0.0,14360.0,0.0
21322,JUNE,2.0,18155.0,0.0
21322,MAY,2.0,17595.0,2344.0
21322,APRIL,2.0,19355.0,800.0
21322,MARCH,2.0,19554.0,683.0
21322,FEBRUARY,2.0,19795.0,0.0
21322,JANUARY,2.0,19342.0,1500.0
15119,JUNE,0.0,155913.0,13000.0
15119,MAY,0.0,165227.0,0.0
15119,APRIL,2.0,161427.0,5666.0
15119,MARCH,0.0,164860.0,24886.0
15119,FEBRUARY,0.0,187329.0,6282.0
15119,JANUARY,0.0,186079.0,6494.0
29058,JUNE,0.0,64268.0,2868.0
29058,MAY,-1.0,2868.0,100332.0
29058,APRIL,-1.0,3788.0,9456.0
29058,MARCH,-1.0,9424.0,2468.0
29058,FEBRUARY,-1.0,2468.0,2468.0
29058,JANUARY,-1.0,2468.0,2468.0
21457,JUNE,0.0,77020.0,3179.0
21457,MAY,0.0,76246.0,1699.0
21457,APRIL,0.0,49428.0,1712.0
21457,MARCH,0.0,34024.0,22965.0
21457,FEBRUARY,0.0,46073.0,1706.0
21457,JANUARY,0.0,47038.0,1727.0
12952,JUNE,-1.0,15525.0,34604.0
12952,MAY,-1.0,34585.0,37836.0
12952,APRIL,-1.0,37439.0,47340.0
12952,MARCH,-1.0,47340.0,2473.0
12952,FEBRUARY,-1.0,2473.0,4120.0
12952,JANUARY,-1.0,4120.0,6302.0
7213,JUNE,-1.0,991.0,991.0
7213,MAY,-1.0,991.0,1316.0
7213,APRIL,-1.0,1316.0,0.0
7213,MARCH,0.0,325.0,1657.0
7213,FEBRUARY,-1.0,1657.0,325.0
7213,JANUARY,-1.0,325.0,325.0
26047,JUNE,2.0,105610.0,4500.0
26047,MAY,2.0,106885.0,5000.0
26047,APRIL,2.0,108706.0,0.0
26047,MARCH,2.0,105470.0,8000.0
26047,FEBRUARY,2.0,111687.0,4000.0
26047,JANUARY,2.0,113747.0,4700.0
2149,JUNE,-1.0,1117.0,0.0
2149,MAY,-1.0,0.0,0.0
2149,APRIL,-2.0,0.0,0.0
2149,MARCH,-2.0,0.0,0.0
2149,FEBRUARY,-2.0,0.0,0.0
2149,JANUARY,-2.0,0.0,0.0
11639,JUNE,-1.0,736.0,1472.0
11639,MAY,-1.0,1472.0,0.0
11639,APRIL,2.0,736.0,736.0
11639,MARCH,-1.0,736.0,736.0
11639,FEBRUARY,-1.0,736.0,1423.0
11639,JANUARY,-1.0,1423.0,831.0
23839,JUNE,1.0,0.0,0.0
23839,MAY,-2.0,0.0,0.0
23839,APRIL,-2.0,0.0,0.0
23839,MARCH,-2.0,0.0,0.0
23839,FEBRUARY,-2.0,0.0,0.0
23839,JANUARY,-2.0,0.0,0.0
14850,JUNE,0.0,104638.0,3780.0
14850,MAY,0.0,104176.0,3030.0
14850,APRIL,0.0,70726.0,10327.0
14850,MARCH,0.0,45435.0,10031.0
14850,FEBRUARY,0.0,49408.0,10255.0
14850,JANUARY,0.0,53372.0,115270.0
11452,JUNE,1.0,0.0,0.0
11452,MAY,-2.0,0.0,1266.0
11452,APRIL,-1.0,1266.0,0.0
11452,MARCH,-1.0,0.0,0.0
11452,FEBRUARY,-2.0,0.0,0.0
11452,JANUARY,-2.0,0.0,0.0
15928,JUNE,3.0,26319.0,1800.0
15928,MAY,2.0,27404.0,1100.0
15928,APRIL,2.0,27769.0,1200.0
15928,MARCH,2.0,28227.0,1000.0
15928,FEBRUARY,2.0,28642.0,0.0
15928,JANUARY,2.0,28042.0,2200.0
3094,JUNE,2.0,131297.0,9735.0
3094,MAY,2.0,128743.0,4000.0
3094,APRIL,2.0,129104.0,0.0
3094,MARCH,2.0,125887.0,4000.0
3094,FEBRUARY,0.0,112439.0,3850.0
3094,JANUARY,0.0,104537.0,12203.0
8497,JUNE,-1.0,382.0,0.0
8497,MAY,-1.0,-286.0,1908.0
8497,APRIL,-1.0,954.0,764.0
8497,MARCH,2.0,1154.0,0.0
8497,FEBRUARY,2.0,-572.0,0.0
8497,JANUARY,-2.0,-962.0,0.0
1581,JUNE,2.0,115978.0,12073.0
1581,MAY,2.0,121386.0,3400.0
1581,APRIL,2.0,108759.0,0.0
1581,MARCH,2.0,94692.0,3482.0
1581,FEBRUARY,0.0,96419.0,4037.0
1581,JANUARY,0.0,98233.0,2630.0
28706,JUNE,2.0,20205.0,3000.0
28706,MAY,2.0,22856.0,0.0
28706,APRIL,2.0,22202.0,2500.0
28706,MARCH,2.0,24326.0,0.0
28706,FEBRUARY,2.0,23636.0,2100.0
28706,JANUARY,2.0,25350.0,1100.0
12481,JUNE,-1.0,3690.0,3720.0
12481,MAY,-1.0,3720.0,4206.0
12481,APRIL,-1.0,4206.0,15610.0
12481,MARCH,-1.0,15610.0,10556.0
12481,FEBRUARY,-1.0,10556.0,8000.0
12481,JANUARY,0.0,11863.0,5600.0
22852,JUNE,-1.0,11640.0,12836.0
22852,MAY,-1.0,12831.0,11525.0
22852,APRIL,-1.0,11520.0,12489.0
22852,MARCH,-1.0,12486.0,11614.0
22852,FEBRUARY,-1.0,11609.0,12665.0
22852,JANUARY,-1.0,12660.0,543.0
6209,JUNE,2.0,453985.0,25704.0
6209,MAY,2.0,470915.0,9464.0
6209,APRIL,3.0,471175.0,25065.0
6209,MARCH,3.0,486776.0,25703.0
6209,FEBRUARY,4.0,503914.0,33000.0
6209,JANUARY,6.0,527711.0,215.0
12026,JUNE,0.0,120869.0,0.0
12026,MAY,0.0,0.0,0.0
12026,APRIL,-2.0,0.0,0.0
12026,MARCH,-2.0,0.0,0.0
12026,FEBRUARY,-2.0,0.0,0.0
12026,JANUARY,-2.0,0.0,0.0
15279,JUNE,0.0,2496.0,1800.0
15279,MAY,0.0,4245.0,500.0
15279,APRIL,2.0,4525.0,1000.0
15279,MARCH,2.0,5450.0,0.0
15279,FEBRUARY,3.0,5073.0,0.0
15279,JANUARY,2.0,4843.0,800.0
1843,JUNE,0.0,119803.0,5100.0
1843,MAY,0.0,118737.0,4600.0
1843,APRIL,0.0,113689.0,3000.0
1843,MARCH,0.0,59473.0,0.0
1843,FEBRUARY,0.0,-1518.0,0.0
1843,JANUARY,-2.0,-1518.0,0.0
29528,JUNE,0.0,62927.0,1566.0
29528,MAY,0.0,36885.0,1606.0
29528,APRIL,0.0,34289.0,1325.0
29528,MARCH,0.0,31518.0,1015.0
29528,FEBRUARY,0.0,31338.0,10000.0
29528,JANUARY,0.0,31838.0,1111.0
19322,JUNE,-1.0,2115.0,1117.0
19322,MAY,0.0,2116.0,4560.0
19322,APRIL,0.0,5560.0,91.0
19322,MARCH,0.0,4535.0,69.0
19322,FEBRUARY,0.0,3488.0,1116.0
19322,JANUARY,-1.0,1116.0,2115.0
511,JUNE,0.0,188929.0,10089.0
511,MAY,0.0,191179.0,7009.0
511,APRIL,0.0,171057.0,7506.0
511,MARCH,0.0,163865.0,10007.0
511,FEBRUARY,0.0,167289.0,6007.0
511,JANUARY,0.0,167928.0,6504.0
522,JUNE,2.0,36891.0,2201.0
522,MAY,0.0,38498.0,1888.0
522,APRIL,0.0,39185.0,1500.0
522,MARCH,0.0,39867.0,96.0
522,FEBRUARY,2.0,39696.0,300.0
522,JANUARY,0.0,7594.0,432.0
9805,JUNE,0.0,17607.0,1500.0
9805,MAY,0.0,18711.0,1000.0
9805,APRIL,0.0,9540.0,1000.0
9805,MARCH,0.0,10540.0,1000.0
9805,FEBRUARY,0.0,11540.0,0.0
9805,JANUARY,0.0,0.0,0.0
20114,JUNE,1.0,72576.0,0.0
20114,MAY,2.0,70775.0,3047.0
20114,APRIL,0.0,68184.0,2849.0
20114,MARCH,0.0,67172.0,1800.0
20114,FEBRUARY,0.0,50596.0,2000.0
20114,JANUARY,0.0,48876.0,1944.0
16373,JUNE,0.0,19844.0,1369.0
16373,MAY,0.0,19929.0,1162.0
16373,APRIL,0.0,18775.0,524.0
16373,MARCH,0.0,13854.0,606.0
16373,FEBRUARY,0.0,10718.0,0.0
16373,JANUARY,0.0,0.0,0.0
27970,JUNE,-2.0,67763.0,2244.0
27970,MAY,-2.0,47746.0,4625.0
27970,APRIL,-2.0,28148.0,24448.0
27970,MARCH,-1.0,24377.0,2028.0
27970,FEBRUARY,0.0,15421.0,2009.0
27970,JANUARY,0.0,11239.0,1710.0
1736,JUNE,2.0,64913.0,3000.0
1736,MAY,2.0,63387.0,0.0
1736,APRIL,2.0,58840.0,2000.0
1736,MARCH,0.0,56431.0,4219.0
1736,FEBRUARY,0.0,56859.0,1700.0
1736,JANUARY,2.0,54449.0,323.0
4230,JUNE,0.0,128720.0,6450.0
4230,MAY,0.0,129996.0,7000.0
4230,APRIL,0.0,132004.0,5000.0
4230,MARCH,0.0,127275.0,2000.0
4230,FEBRUARY,0.0,48724.0,2000.0
4230,JANUARY,0.0,48875.0,2000.0
4743,JUNE,0.0,65862.0,5000.0
4743,MAY,0.0,61532.0,1954.0
4743,APRIL,0.0,37214.0,1420.0
4743,MARCH,0.0,37680.0,3708.0
4743,FEBRUARY,0.0,33708.0,565.0
4743,JANUARY,0.0,565.0,0.0
10440,JUNE,1.0,180373.0,0.0
10440,MAY,2.0,176063.0,7632.0
10440,APRIL,0.0,175324.0,6083.0
10440,MARCH,0.0,177197.0,6671.0
10440,FEBRUARY,0.0,181041.0,7515.0
10440,JANUARY,0.0,180044.0,6413.0
34,JUNE,0.0,100448.0,5450.0
34,MAY,0.0,103990.0,4200.0
34,APRIL,0.0,104462.0,1810.0
34,MARCH,0.0,43810.0,1765.0
34,FEBRUARY,0.0,44434.0,2000.0
34,JANUARY,0.0,45251.0,1665.0
5560,JUNE,-1.0,380.0,380.0
5560,MAY,-1.0,380.0,380.0
5560,APRIL,-1.0,380.0,380.0
5560,MARCH,-1.0,380.0,0.0
5560,FEBRUARY,-1.0,0.0,380.0
5560,JANUARY,-1.0,380.0,760.0
9509,JUNE,2.0,13380.0,400.0
9509,MAY,2.0,13264.0,6180.0
9509,APRIL,2.0,19195.0,0.0
9509,MARCH,2.0,18497.0,454.0
9509,FEBRUARY,0.0,18160.0,1000.0
9509,JANUARY,0.0,19067.0,400.0
19277,JUNE,0.0,43648.0,3000.0
19277,MAY,0.0,45919.0,6000.0
19277,APRIL,0.0,50784.0,0.0
19277,MARCH,2.0,43238.0,3500.0
19277,FEBRUARY,2.0,30248.0,0.0
19277,JANUARY,2.0,27447.0,1100.0
23929,JUNE,0.0,12650.0,0.0
23929,MAY,0.0,0.0,0.0
23929,APRIL,-2.0,0.0,0.0
23929,MARCH,-2.0,0.0,0.0
23929,FEBRUARY,-2.0,0.0,0.0
23929,JANUARY,-2.0,0.0,0.0
20745,JUNE,-1.0,1094.0,0.0
20745,MAY,-1.0,0.0,0.0
20745,APRIL,-2.0,0.0,1149.0
20745,MARCH,-1.0,1149.0,2386.0
20745,FEBRUARY,-1.0,2386.0,5103.0
20745,JANUARY,-1.0,5103.0,0.0
5179,JUNE,-2.0,1348.0,21532.0
5179,MAY,-2.0,21411.0,0.0
5179,APRIL,-2.0,-25.0,4920.0
5179,MARCH,-2.0,4895.0,49221.0
5179,FEBRUARY,-2.0,48976.0,15395.0
5179,JANUARY,-2.0,15319.0,0.0
7981,JUNE,0.0,78044.0,2000.0
7981,MAY,0.0,43437.0,2500.0
7981,APRIL,0.0,45132.0,3300.0
7981,MARCH,0.0,39180.0,2150.0
7981,FEBRUARY,0.0,31422.0,1500.0
7981,JANUARY,0.0,32410.0,6200.0
26620,JUNE,0.0,104114.0,210000.0
26620,MAY,0.0,233130.0,9413.0
26620,APRIL,0.0,222640.0,7900.0
26620,MARCH,0.0,184330.0,6000.0
26620,FEBRUARY,0.0,169078.0,6000.0
26620,JANUARY,0.0,167940.0,7000.0
9678,JUNE,0.0,150693.0,7000.0
9678,MAY,0.0,154424.0,7000.0
9678,APRIL,0.0,148564.0,4000.0
9678,MARCH,0.0,105858.0,4000.0
9678,FEBRUARY,0.0,105075.0,4000.0
9678,JANUARY,0.0,107358.0,4000.0
21896,JUNE,-1.0,2280.0,0.0
21896,MAY,-1.0,0.0,0.0
21896,APRIL,-2.0,0.0,0.0
21896,MARCH,-2.0,0.0,0.0
21896,FEBRUARY,-2.0,0.0,0.0
21896,JANUARY,-2.0,0.0,4650.0
3649,JUNE,-1.0,7823.0,9549.0
3649,MAY,-1.0,9549.0,1968.0
3649,APRIL,-1.0,1968.0,1800.0
3649,MARCH,-1.0,1800.0,8198.0
3649,FEBRUARY,-1.0,8198.0,0.0
3649,JANUARY,0.0,511.0,844.0
10335,JUNE,-1.0,528.0,0.0
10335,MAY,2.0,264.0,264.0
10335,APRIL,-1.0,264.0,264.0
10335,MARCH,-1.0,264.0,517.0
10335,FEBRUARY,-1.0,517.0,11.0
10335,JANUARY,0.0,528.0,264.0
18512,JUNE,1.0,0.0,0.0
18512,MAY,-2.0,0.0,0.0
18512,APRIL,-2.0,0.0,0.0
18512,MARCH,-2.0,0.0,0.0
18512,FEBRUARY,-2.0,0.0,0.0
18512,JANUARY,-2.0,0.0,0.0
2656,JUNE,0.0,161226.0,5000.0
2656,MAY,0.0,139481.0,17939.0
2656,APRIL,-1.0,17939.0,12845.0
2656,MARCH,-1.0,10315.0,22728.0
2656,FEBRUARY,-1.0,22728.0,11493.0
2656,JANUARY,-1.0,11493.0,10703.0
21684,JUNE,0.0,64330.0,2934.0
21684,MAY,0.0,65813.0,2500.0
21684,APRIL,0.0,66282.0,2500.0
21684,MARCH,0.0,67285.0,2500.0
21684,FEBRUARY,0.0,68309.0,5000.0
21684,JANUARY,0.0,71830.0,3000.0
423,JUNE,0.0,23998.0,3150.0
423,MAY,0.0,17442.0,2000.0
423,APRIL,0.0,15948.0,6000.0
423,MARCH,0.0,17118.0,500.0
423,FEBRUARY,0.0,9883.0,304.0
423,JANUARY,0.0,8689.0,500.0
28545,JUNE,0.0,140387.0,5509.0
28545,MAY,0.0,129846.0,7124.0
28545,APRIL,0.0,87849.0,2866.0
28545,MARCH,0.0,84455.0,4033.0
28545,FEBRUARY,0.0,87287.0,5954.0
28545,JANUARY,0.0,81423.0,3120.0
4812,JUNE,0.0,265120.0,9104.0
4812,MAY,0.0,238661.0,9401.0
4812,APRIL,0.0,223383.0,6001.0
4812,MARCH,0.0,162196.0,6001.0
4812,FEBRUARY,0.0,165129.0,6201.0
4812,JANUARY,0.0,168295.0,6201.0
12506,JUNE,1.0,20544.0,0.0
12506,MAY,2.0,19921.0,1700.0
12506,APRIL,0.0,20993.0,1400.0
12506,MARCH,0.0,21736.0,1800.0
12506,FEBRUARY,0.0,23172.0,0.0
12506,JANUARY,2.0,22661.0,1800.0
29387,JUNE,-1.0,375.0,750.0
29387,MAY,-1.0,750.0,0.0
29387,APRIL,2.0,375.0,375.0
29387,MARCH,-1.0,375.0,750.0
29387,FEBRUARY,-1.0,750.0,0.0
29387,JANUARY,0.0,375.0,420.0
15891,JUNE,0.0,204625.0,15006.0
15891,MAY,0.0,205816.0,15026.0
15891,APRIL,0.0,205294.0,15000.0
15891,MARCH,0.0,194263.0,20000.0
15891,FEBRUARY,0.0,212257.0,15030.0
15891,JANUARY,0.0,206084.0,15030.0
748,JUNE,-1.0,1435.0,1270.0
748,MAY,-1.0,1270.0,4000.0
748,APRIL,-1.0,3783.0,0.0
748,MARCH,0.0,2522.0,0.0
748,FEBRUARY,0.0,1261.0,1436.0
748,JANUARY,-1.0,1436.0,1261.0
6041,JUNE,-1.0,326.0,652.0
6041,MAY,-1.0,326.0,326.0
6041,APRIL,-1.0,326.0,326.0
6041,MARCH,-1.0,326.0,326.0
6041,FEBRUARY,-1.0,326.0,326.0
6041,JANUARY,-1.0,326.0,144.0
682,JUNE,0.0,74150.0,3000.0
682,MAY,0.0,66378.0,5000.0
682,APRIL,0.0,60722.0,3000.0
682,MARCH,0.0,53769.0,2000.0
682,FEBRUARY,0.0,45928.0,2000.0
682,JANUARY,0.0,38238.0,3000.0
22267,JUNE,0.0,347531.0,13503.0
22267,MAY,0.0,345620.0,15031.0
22267,APRIL,0.0,344364.0,7011.0
22267,MARCH,0.0,202241.0,7010.0
